"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.55164062631991e-18,6.72690251648653,0.961,0.037,2.11519717620738e-13,"11","Lef1"
1.72734340525719e-17,6.79088745970041,0.968,0.029,5.57672818387284e-13,"11","Gfra1"
2.06069809261248e-17,6.89914834778782,0.921,0.021,6.65296379199941e-13,"11","Igll1"
2.06069809261248e-17,6.00870904175765,0.911,0.028,6.65296379199941e-13,"11","Cecr2"
2.06069809261248e-17,6.4597335303553,0.878,0.025,6.65296379199941e-13,"11","Akap12"
2.74645366621723e-17,6.71152462305958,0.954,0.036,8.86692566138232e-13,"11","Vpreb3"
3.53031286542443e-17,4.17094056467488,0.978,0.495,1.13976150860228e-12,"11","B3gnt2"
7.5077483382348e-17,4.77402296943748,0.946,0.032,2.42387655099911e-12,"11","Pax5"
3.68261763805905e-16,4.3637032477679,0.89,0.06,1.18893310444736e-11,"11","Mzb1"
4.51142839484243e-16,5.29331805511123,0.859,0.043,1.45651465727488e-11,"11","Slamf6"
4.80268404356052e-16,6.88965116261604,0.94,0.051,1.55054654346351e-11,"11","Vpreb1"
8.18532754166059e-16,5.67658101720577,0.892,0.031,2.64263299682512e-11,"11","Chst3"
2.32129917195101e-15,7.66752187613037,0.803,0.018,7.49431437664383e-11,"11","Rag1"
5.09604175695642e-15,3.61897893691307,0.986,0.666,1.64525708123338e-10,"11","Smarca4"
6.72975560033497e-15,3.46901528508018,0.94,0.426,2.17270159556814e-10,"11","Dpp4"
7.4986815845499e-15,3.99220870971314,0.984,0.564,2.42094934957194e-10,"11","Bach2"
8.08022276995221e-15,4.98594695179684,0.911,0.138,2.60869992127907e-10,"11","Pde2a"
1.13964775629602e-14,4.90716169367789,0.953,0.053,3.6793527812017e-10,"11","Cd79a"
1.61864453088365e-14,5.22746819563403,0.816,0.086,5.22579386795786e-10,"11","Atp1b1"
1.8155318674591e-14,4.13956293942776,0.912,0.293,5.86144463409171e-10,"11","Bcl7a"
2.15961777805466e-14,9.19988987527763,0.813,0.01,6.97232599644947e-10,"11","Gm32569"
2.15961777805466e-14,5.80756108967617,0.838,0.041,6.97232599644947e-10,"11","Cplx2"
2.15961777805466e-14,6.92900447203974,0.666,0.014,6.97232599644947e-10,"11","Gm37065"
2.62774635394181e-14,3.47849373275432,0.954,0.431,8.48367910370113e-10,"11","Hivep2"
5.31740414243701e-14,6.25522916127245,0.841,0.044,1.71672392738579e-09,"11","Arl5c"
5.97901452067699e-14,2.73513051457414,0.966,0.698,1.93032483800057e-09,"11","Rcsd1"
7.75379039648164e-14,3.23871307954711,0.875,0.369,2.5033112295041e-09,"11","C1galt1"
8.6792336133464e-14,3.52947148612036,0.963,0.239,2.80209057206889e-09,"11","Prkcb"
1.20349807733651e-13,4.5410795620585,0.882,0.151,3.88549354268093e-09,"11","Arpp21"
1.31435192668754e-13,5.59016118123792,0.811,0.043,4.24338519531072e-09,"11","Cacna1e"
1.80312505975431e-13,2.69232751102353,0.922,0.569,5.82138925541678e-09,"11","Lrmp"
1.84822816550381e-13,7.14185787908017,0.74,0.014,5.96700463232905e-09,"11","Vpreb2"
2.65667385601617e-13,3.43377406175252,0.932,0.298,8.5770715441482e-09,"11","Cd79b"
4.36396616617676e-13,3.0267267272558,0.949,0.503,1.40890647675017e-08,"11","Pkig"
4.96629615159097e-13,2.28797779690816,0.898,0.573,1.60336871254114e-08,"11","Elk4"
7.35125331745374e-13,4.80211441279123,0.827,0.095,2.37335213353994e-08,"11","Gm30948"
7.35270818620295e-13,5.79502346562408,0.823,0.046,2.37382183791562e-08,"11","Plxdc1"
1.18449910939653e-12,3.40474800828854,0.951,0.422,3.82415537468671e-08,"11","Nedd9"
1.27428138877298e-12,4.08412418467194,0.929,0.268,4.11401746365357e-08,"11","Foxo1"
1.80923687876235e-12,4.24378716373137,0.913,0.264,5.84112126308424e-08,"11","Tifa"
2.17051313839591e-12,3.97325487180102,0.723,0.126,7.0075016673112e-08,"11","Ppm1e"
2.73278360880406e-12,2.41136383434841,0.955,0.653,8.8227918810239e-08,"11","Aff1"
3.05024259339327e-12,2.82660813853663,0.913,0.449,9.84770821277019e-08,"11","Mtss1"
3.47046226992295e-12,2.58777310259453,0.968,0.734,1.12043874384462e-07,"11","Tspan13"
3.80479892117341e-12,2.72203185181913,0.841,0.482,1.22837933170084e-07,"11","Slc30a5"
4.10282104237133e-12,4.28698521564701,0.894,0.288,1.32459577352958e-07,"11","Chchd10"
5.55333741326457e-12,3.60344901565526,0.828,0.35,1.79289498387246e-07,"11","Prep"
9.22936855135871e-12,4.69318372622001,0.653,0.047,2.97970163680616e-07,"11","Slamf7"
1.02410846693898e-11,6.01486944486535,0.61,0.023,3.30633418551249e-07,"11","Gpat3"
1.3875687776108e-11,2.18132072201421,0.932,0.68,4.47976579851648e-07,"11","Klhl6"
1.70473817649994e-11,2.68096122300616,0.9,0.479,5.50374720283004e-07,"11","Cerk"
2.08984640638631e-11,2.05809906215318,0.951,0.741,6.74706912301819e-07,"11","Kansl1l"
2.42616285498501e-11,4.35919173450207,0.811,0.188,7.83286677731909e-07,"11","Ankrd33b"
2.58611178765191e-11,3.26461751660111,0.878,0.279,8.34926190643419e-07,"11","Ets1"
2.74346204210567e-11,2.47419860386428,0.854,0.478,8.85726720293814e-07,"11","Tcf3"
2.80553343944981e-11,7.65656693988737,0.641,0.009,9.0576647092637e-07,"11","Hmgcll1"
3.12446741298131e-11,3.5396627290377,0.706,0.089,1.00873430428102e-06,"11","Ifi209"
3.74691807883874e-11,4.29253248361247,0.861,0.186,1.20969250175309e-06,"11","Ppp1r16b"
5.26281543486752e-11,2.85296688546582,0.678,0.059,1.69909996314698e-06,"11","Gfra2"
7.05840488904172e-11,2.97017235689839,0.848,0.369,2.27880601842712e-06,"11","Stambpl1"
7.14553067206453e-11,2.63822550706323,0.892,0.484,2.30693457747603e-06,"11","Plekha2"
7.19501016851645e-11,4.26397575198581,0.762,0.042,2.32290903290554e-06,"11","Pou2af1"
7.25090535388142e-11,4.32535354040491,0.689,0.051,2.34095479350062e-06,"11","Il7r"
7.80569077098449e-11,2.77462406597533,0.719,0.276,2.52006726541234e-06,"11","Zdhhc14"
8.63946661278655e-11,3.18784479705962,0.903,0.459,2.78925179593814e-06,"11","Xrcc6"
1.25362296635239e-10,3.475041389213,0.817,0.26,4.0473217468687e-06,"11","Fam53b"
1.43396647948896e-10,4.69817132235976,0.699,0.076,4.62956077903011e-06,"11","Cdc25b"
2.06910180423964e-10,3.04797315269968,0.766,0.228,6.68009517498767e-06,"11","Dck"
2.68605222235629e-10,1.8288982175693,0.901,0.698,8.67191959987728e-06,"11","Rnf169"
3.71214502160717e-10,3.06080464544848,0.699,0.269,1.19846602022588e-05,"11","Eps8"
1.09870307151471e-09,2.3968349733793,0.912,0.604,3.54716286638524e-05,"11","Esr1"
1.12215689168096e-09,7.19678801077418,0.569,0.008,3.62288352479198e-05,"11","Tnfrsf19"
1.23108987381958e-09,4.12747052219721,0.624,0.094,3.97457365762653e-05,"11","Ptgr1"
1.64945048645282e-09,2.31837006571408,0.9,0.635,5.32525089551293e-05,"11","Pcmtd1"
2.15678407385785e-09,5.04593482311815,0.628,0.025,6.96317738245006e-05,"11","Cd19"
2.32301661618847e-09,2.84266571282994,0.869,0.465,7.49985914536449e-05,"11","Cyth1"
3.90174049267689e-09,2.6063789460865,0.896,0.296,0.000125967691806073,"11","Dntt"
8.07789050679075e-09,4.51410337626364,0.75,0.135,0.000260794695011739,"11","Gpam"
9.90541588103748e-09,2.64880636376116,0.644,0.22,0.000319796351719295,"11","Mgst2"
1.01131975336029e-08,1.65278642609747,0.911,0.622,0.000326504582372368,"11","Kcnq5"
1.08407168034672e-08,2.36545344372896,0.787,0.436,0.00034999254199994,"11","Hdac7"
1.93059695528377e-08,3.54858634046363,0.765,0.307,0.000623293227013364,"11","Eif2ak3"
2.00520195720022e-08,3.53206470692911,0.689,0.092,0.000647379451882091,"11","St6gal1"
2.16141754228678e-08,4.84457599336398,0.595,0.054,0.000697813653527285,"11","Sorcs2"
2.88835170661459e-08,2.76676041346304,0.774,0.292,0.000932504348480521,"11","Btg2"
3.31738013863673e-08,2.01054719060451,0.911,0.651,0.00107101617775887,"11","Tmcc1"
3.58651743710052e-08,2.71230591945865,0.673,0.233,0.0011579071545679,"11","Acss1"
3.89168746042984e-08,1.81717970984751,0.922,0.7,0.00125643129659977,"11","Zeb2"
5.07764074044734e-08,2.64697767430597,0.841,0.45,0.00163931631305342,"11","Ldlrad4"
5.0917194729525e-08,1.8997105407048,0.733,0.518,0.00164386163184272,"11","Bicra"
5.46013816652089e-08,2.19976014984735,0.784,0.49,0.00176280560706127,"11","Bcr"
5.85550387606985e-08,1.74987223751503,0.82,0.43,0.00189044942638915,"11","BC035044"
5.94323236418178e-08,4.80614810207525,0.493,0.057,0.00191877256877609,"11","Tmem108"
7.77888271636172e-08,7.33051306092142,0.495,0.008,0.00251141228497738,"11","Smtnl2"
8.05521160427237e-08,2.03529732073282,0.791,0.532,0.00260062506643934,"11","Mob4"
8.9731888204324e-08,2.58175337258458,0.708,0.319,0.0028969940106766,"11","Trp53inp1"
9.8510000596796e-08,3.46763354604492,0.641,0.192,0.00318039536926756,"11","Serinc5"
9.99439478900996e-08,3.62542844270582,0.788,0.276,0.00322669035763187,"11","Arntl"
1.05222153927917e-07,2.65684352559786,0.386,0.066,0.0033970972395628,"11","Sgk1"
1.27304222068259e-07,2.93891187352547,0.607,0.147,0.00411001680947373,"11","Sdc4"
1.28340101334935e-07,3.53448002362383,0.438,0.037,0.00414346017159839,"11","F13a1"
1.28787308035895e-07,2.45458780055595,0.875,0.589,0.00415789823993886,"11","AU020206"
1.34846470399359e-07,5.23033873235524,0.561,0.042,0.0043535182968433,"11","Rag2"
1.47833018547401e-07,1.77768266889541,0.804,0.539,0.00477278900380283,"11","Atp1b3"
1.68074538911721e-07,1.63038049545616,0.857,0.546,0.0054262864887649,"11","Ube2h"
1.73433623114878e-07,8.55977184584542,0.464,0.004,0.00559930452226384,"11","Gm34225"
1.73433623114878e-07,6.55396281836193,0.403,0.011,0.00559930452226384,"11","Col27a1"
2.09675979996266e-07,1.76434114420992,0.817,0.596,0.00676938901417944,"11","Tapt1"
2.55329073790742e-07,1.89051575744497,0.84,0.56,0.00824329914733411,"11","Rasgrp2"
2.71549615395792e-07,2.65235413316717,0.706,0.271,0.00876697933305315,"11","Litaf"
3.02466472332705e-07,3.34891061788304,0.715,0.209,0.00976513005926138,"11","Snn"
3.19814246427457e-07,4.7110678409953,0.523,0.043,0.0103252029459105,"11","Gas7"
3.28073862537333e-07,3.35418736435229,0.551,0.124,0.0105918646520178,"11","Siglecg"
3.70427587957237e-07,1.96205626537854,0.681,0.388,0.0119592546771994,"11","Btg1"
3.89501508163869e-07,2.24757373642278,0.691,0.372,0.0125750561910705,"11","Map4k2"
4.74520677487188e-07,1.77360802703005,0.861,0.597,0.0153199000726739,"11","Gm4258"
4.79126275357581e-07,1.57058825284868,0.928,0.706,0.0154685917999195,"11","Susd1"
5.5143750594212e-07,7.70267687719241,0.442,0.008,0.0178031598793413,"11","Cacna2d1"
5.81004234477087e-07,1.75117725179539,0.679,0.477,0.0187577217100927,"11","Baz2a"
7.06286356267553e-07,1.57613502164907,0.824,0.607,0.022802455012098,"11","Snx2"
7.24014594497794e-07,5.17829034953171,0.476,0.033,0.0233748111833613,"11","Fam129c"
8.25721612819853e-07,6.48701605202413,0.581,0.014,0.026658422269889,"11","Bst1"
9.01011962270326e-07,2.65062752594381,0.947,0.576,0.0290891712018975,"11","Dgkd"
9.72196385492522e-07,2.66240069669233,0.66,0.291,0.0313873603056261,"11","Ipcef1"
1.04817202910763e-06,3.30420351767233,0.794,0.386,0.0338402339597397,"11","Pafah1b3"
1.23385911525949e-06,3.04584717168575,0.393,0.054,0.0398351415361525,"11","Myo7a"
1.23385911525949e-06,4.94729234551302,0.297,0.017,0.0398351415361525,"11","Ifi214"
1.32970053603036e-06,3.34304290203452,0.67,0.262,0.0429293818057402,"11","Pmf1"
1.4735827844682e-06,1.86900789050943,0.799,0.504,0.0475746201965558,"11","Man2a1"
1.68566826206674e-06,1.75117411835869,0.658,0.454,0.0544217998408248,"11","Ctse"
1.76515934465433e-06,9.02344236519336,0.355,0.002,0.056988169442165,"11","Heyl"
1.76515934465433e-06,7.17300378405262,0.353,0.005,0.056988169442165,"11","Grb7"
1.76515934465433e-06,8.57591167999701,0.319,0.002,0.056988169442165,"11","Steap4"
2.66943606940722e-06,2.12181935733524,0.901,0.614,0.0861827435008122,"11","Cd37"
3.32849516061138e-06,1.76574543075868,0.875,0.529,0.107460466260338,"11","Unc93b1"
3.41675075217915e-06,2.04020272890229,0.678,0.421,0.110309798034104,"11","Cytip"
3.52839906168558e-06,2.64510046094347,0.855,0.431,0.113914363706519,"11","Ablim1"
3.63857137710881e-06,1.91404121298804,0.898,0.672,0.117471276909958,"11","Gab2"
3.7229983629128e-06,5.50460748217799,0.293,0.019,0.12019700214664,"11","Gm11755"
3.93572891970937e-06,5.10746166334951,0.427,0.03,0.127065008172817,"11","Edaradd"
4.52419892688334e-06,2.37531135427134,0.83,0.491,0.146063762354429,"11","Pik3ap1"
4.69029957831929e-06,2.54845493932825,0.656,0.306,0.151426321886038,"11","Impdh1"
5.19704288328766e-06,2.76839384138493,0.702,0.256,0.167786529486942,"11","Bin1"
5.67666863966021e-06,2.61186336894861,0.338,0.137,0.18327124703143,"11","Dnaaf5"
5.92835171264981e-06,2.41627233544431,0.649,0.285,0.191396835042899,"11","Ppp3cc"
5.98906921438918e-06,1.49989946976455,0.796,0.595,0.193357099586555,"11","Jund"
6.97765236084776e-06,1.56701829799024,0.769,0.554,0.22527350646997,"11","Tpd52"
7.10893320326778e-06,1.63819881984112,0.795,0.56,0.2295119084675,"11","Lgals9"
7.72201497992895e-06,1.70384833032614,0.782,0.565,0.249305253627006,"11","Snx30"
9.14611022378207e-06,3.78970478197702,0.514,0.094,0.295282168574804,"11","Rhbdf2"
9.69504680939984e-06,2.31436235351109,0.644,0.333,0.313004586241474,"11","Pbxip1"
9.7505028755327e-06,2.25590216474951,0.524,0.262,0.314794985336573,"11","Apobec1"
1.06194341377415e-05,2.86328542746209,0.624,0.248,0.342848431136985,"11","Trp53i11"
1.10405136857017e-05,3.13343045092016,0.569,0.195,0.356442984342879,"11","Ust"
1.11729171059371e-05,1.77824698670092,0.625,0.34,0.36071762876518,"11","Mpp1"
1.15174069840614e-05,1.71617091210142,0.806,0.603,0.371839484480421,"11","Hnrnpul1"
1.16693001774293e-05,2.22456324511602,0.623,0.311,0.376743356228303,"11","Tmem106b"
1.1979182478484e-05,1.88049944617895,0.896,0.694,0.386747906317856,"11","Syk"
1.25359310902142e-05,1.95919681326944,0.754,0.51,0.404722535247566,"11","Ptp4a3"
1.54401162895488e-05,3.5900488256674,0.359,0.038,0.498484154408081,"11","Irf4"
1.58537786703319e-05,2.94455198716314,0.484,0.122,0.511839244371665,"11","Dok3"
1.59404479567909e-05,7.97215103655121,0.381,0.004,0.514637362284994,"11","Gm34095"
1.59404479567909e-05,6.20616550967452,0.356,0.009,0.514637362284994,"11","Gm12158"
1.59404479567909e-05,8.78834315345295,0.26,0.003,0.514637362284994,"11","Gm5441"
1.59404479567909e-05,5.29814016973423,0.231,0.014,0.514637362284994,"11","9130230N09Rik"
1.65147583250636e-05,1.65120481903702,0.601,0.235,0.533178972524679,"11","Evl"
1.75548793177465e-05,3.89194599876625,0.42,0.114,0.566759278773447,"11","Selenom"
1.93612379262211e-05,2.49426292452224,0.62,0.334,0.625077566448048,"11","Prim2"
2.18099964323976e-05,4.43087941724945,0.548,0.085,0.704135734819955,"11","Bfsp2"
2.4597415989161e-05,2.03176271993838,0.484,0.243,0.794127575210064,"11","Rnf157"
2.57516852171159e-05,3.08804723456519,0.58,0.197,0.831393157234585,"11","Dgka"
2.70316673653343e-05,2.41292255432519,0.519,0.131,0.872717380889818,"11","Slc7a7"
2.85480744442751e-05,3.47350598682085,0.265,0.026,0.921674583433423,"11","BE692007"
3.06026957402632e-05,1.02691305761241,0.968,0.757,0.988008031974398,"11","2610307P16Rik"
3.30161749406595e-05,2.62024184863239,0.389,0.145,1,"11","St3gal6"
3.95490696676187e-05,4.1581579360261,0.296,0.035,1,"11","Lig4"
4.68870570249019e-05,3.8318424000007,0.489,0.096,1,"11","Gm13919"
5.06955195577825e-05,2.60229500951511,0.531,0.221,1,"11","Rapgef5"
5.13092716719184e-05,2.21930322064212,0.673,0.395,1,"11","Cep250"
5.75780952218962e-05,2.56110630434515,0.593,0.285,1,"11","Gstt2"
5.7704514217559e-05,1.26013705467701,0.85,0.524,1,"11","Csgalnact1"
6.00127120617051e-05,2.59876256026365,0.329,0.045,1,"11","Ighd"
6.11302707577588e-05,6.42195510745611,0.356,0.012,1,"11","2010300C02Rik"
6.50475622222749e-05,8.61450192058398,0.271,0.001,1,"11","Sertad4"
6.50475622222749e-05,5.43975457957356,0.234,0.017,1,"11","Rsph1"
6.68194584284076e-05,3.45088972776675,0.313,0.038,1,"11","Grap"
6.77375377509609e-05,4.95417588874868,0.409,0.02,1,"11","Cyp4f18"
7.10991322097854e-05,2.84795003972457,0.699,0.139,1,"11","Gm26740"
7.63344001041715e-05,2.80010673417549,0.543,0.206,1,"11","Mfsd4a"
7.66165751462151e-05,2.60115368185135,0.506,0.196,1,"11","Gpd1l"
8.69248785017472e-05,2.95111553535284,0.482,0.158,1,"11","Ttpal"
8.99745127032512e-05,2.16138101677804,0.498,0.263,1,"11","Cnp"
9.72940038105962e-05,3.2556002579773,0.452,0.118,1,"11","Lhpp"
0.000106518237372218,1.97430110956283,0.777,0.574,1,"11","N4bp2"
0.000109770722564207,3.72632637602804,0.305,0.056,1,"11","Camk2b"
0.000116177600958965,2.08800791849865,0.507,0.271,1,"11","Jakmip1"
0.00012388477477055,1.72030498039071,0.758,0.548,1,"11","Trak1"
0.000129208146895081,9.07154313665103,0.302,0.002,1,"11","D030045P18Rik"
0.000129208146895081,7.03544452315342,0.283,0.006,1,"11","Zdhhc19"
0.000129208146895081,9.08854803305862,0.259,0.001,1,"11","Fcrl6"
0.000129208146895081,8.00235309417364,0.258,0.002,1,"11","Gm20743"
0.000131411617389088,9.12558873816743,0.276,0.005,1,"11","Pcdh9"
0.000131411617389088,5.61803381814387,0.272,0.014,1,"11","Pde9a"
0.000149691905596312,2.59345050089528,0.537,0.291,1,"11","Dock9"
0.000162005284702756,3.34950125854469,0.555,0.159,1,"11","Phldb3"
0.000211407938857634,4.01668196987363,0.226,0.017,1,"11","Gm8369"
0.000212350309814965,2.24180564680537,0.457,0.221,1,"11","Pqlc3"
0.000227458026788011,2.65522113571572,0.411,0.155,1,"11","Lamc1"
0.000234328559201142,6.73451798351356,0.315,0.007,1,"11","Slc12a3"
0.000234328559201142,3.50050698027459,0.306,0.048,1,"11","Parvb"
0.00024749465675536,2.96566224093103,0.469,0.163,1,"11","Cd69"
0.000253976368838715,5.06158724063458,0.419,0.034,1,"11","Ttll11"
0.000253976368838715,5.55468116491018,0.234,0.01,1,"11","1810059H22Rik"
0.000275199893348357,2.59498991925759,0.281,0.081,1,"11","Plpp3"
0.000292628491675044,2.21541398751583,0.645,0.37,1,"11","Frmd6"
0.000307307407992277,2.56430287627884,0.319,0.091,1,"11","Tnfaip3"
0.000309324961729674,4.22724102821769,0.44,0.024,1,"11","Id3"
0.000312353224783841,3.92237631116931,0.361,0.037,1,"11","Hes1"
0.000314949143685001,1.94306418571638,0.806,0.589,1,"11","Ezh2"
0.000334788162312961,3.5975569227983,0.319,0.037,1,"11","Tmem163"
0.000339712157243164,2.06206760934276,0.62,0.383,1,"11","Desi1"
0.000381470352476992,2.93389830249822,0.424,0.138,1,"11","N4bp3"
0.000422358495518324,1.64966949967932,0.756,0.532,1,"11","Ypel3"
0.000448644355154623,3.85769848471448,0.325,0.058,1,"11","Tmem91"
0.000494324738147379,4.9092051829721,0.26,0.016,1,"11","Bcat1"
0.000494324738147379,7.88868831355204,0.209,0.002,1,"11","Adamts7"
0.000496475021787577,2.75489300655789,0.597,0.237,1,"11","Mirt1"
0.000523737753401753,2.3252370818332,0.548,0.28,1,"11","Fbxl12"
0.00053762528665462,3.94271450263618,0.372,0.055,1,"11","Drc7"
0.000598643256460825,3.69625016441468,0.29,0.054,1,"11","Gm13561"
0.000609922209765248,5.33810850459356,0.305,0.013,1,"11","Cpm"
0.000653303846169581,3.16658964446276,0.392,0.102,1,"11","Uaca"
0.000709323432366783,1.8681611621626,0.683,0.439,1,"11","Il16"
0.000731100369270595,2.55344684615854,0.532,0.23,1,"11","Cyb561a3"
0.00073801958661461,2.90677023491186,0.58,0.211,1,"11","Cd72"
0.00082943697319015,3.77767011931339,0.348,0.038,1,"11","Blk"
0.000879626924427559,2.29135609662877,0.536,0.263,1,"11","Rrm2b"
0.000944724514929147,2.1796303965906,0.577,0.255,1,"11","Adgre5"
0.000953362814751275,6.56063665027249,0.334,0.005,1,"11","Enpep"
0.000953362814751275,6.45479712059104,0.247,0.006,1,"11","Fxyd6"
0.000953362814751275,7.86752181934506,0.226,0.003,1,"11","Kcnh8"
0.000953362814751275,6.82201408012202,0.221,0.003,1,"11","2310008N11Rik"
0.00098295045588356,1.66780083041741,0.647,0.391,1,"11","Slc25a51"
0.00106606389547109,1.93494016752682,0.775,0.5,1,"11","Itpr2"
0.00121597624592354,2.57615866933646,0.293,0.063,1,"11","Mgll"
0.00122812246879658,1.99532497106771,0.455,0.219,1,"11","Mmrn1"
0.00164002735363048,2.97956546337687,0.326,0.052,1,"11","E330020D12Rik"
0.00172055422043502,2.11972516786798,0.457,0.225,1,"11","Tecpr1"
0.00177010580840417,3.10688071080275,0.576,0.194,1,"11","Tarbp1"
0.00182346989838934,8.26412529432766,0.338,0.003,1,"11","A630023P12Rik"
0.00182346989838934,6.57304311553894,0.227,0.004,1,"11","Sit1"
0.00182346989838934,6.84618612691132,0.227,0.004,1,"11","Scn4b"
0.00184147537925919,4.80996437743206,0.219,0.011,1,"11","Slit1"
0.00190447110010531,2.86792572408039,0.657,0.271,1,"11","2900026A02Rik"
0.00194892933127195,3.03004663487592,0.347,0.09,1,"11","Pdzd2"
0.00256211586776741,3.74902741024894,0.338,0.069,1,"11","Capsl"
0.00288562568389889,4.74567113740149,0.39,0.016,1,"11","Spib"
0.00307959195573089,2.21009302686996,0.472,0.163,1,"11","Tpm4"
0.00347639027608796,2.13677635554299,0.34,0.126,1,"11","Ankrd6"
0.00371326426151085,0.969629844121037,0.523,0.322,1,"11","Rgl1"
0.00391052966663312,3.67958561820521,0.338,0.06,1,"11","1700048O20Rik"
0.00495425225267316,2.29602939462948,0.315,0.09,1,"11","E2f2"
0.00524982111438132,2.11050084029802,0.344,0.13,1,"11","Dhx40"
0.00653556966225465,7.66299671242043,0.24,0.002,1,"11","Gm595"
0.00824973494546541,2.63312209701082,0.402,0.116,1,"11","Cnn3"
2.80553343944981e-11,0.336680928132536,0.09,0.568,9.0576647092637e-07,"12","Txndc17"
2.25140930221867e-10,0.155872758307055,0.225,0.836,7.26867493221298e-06,"12","Clta"
2.96470212579838e-10,0.101008951213476,0.108,0.656,9.57154081314007e-06,"12","D8Ertd738e"
3.28503034412007e-10,0.491426884156525,0.117,0.59,1.06057204659916e-05,"12","Polr2m"
1.12215689168096e-09,0.248358476792942,0.097,0.574,3.62288352479198e-05,"12","Ik"
1.76642759130262e-09,0.648537152462904,0.099,0.531,5.70291147852051e-05,"12","Eif3g"
2.15678407385785e-09,0.170589023011822,0.091,0.579,6.96317738245006e-05,"12","Gabarapl2"
4.20163207228014e-09,0.442895628135088,0.096,0.513,0.000135649691453564,"12","Ccnt2"
4.6364954704514e-09,0.355735638531351,0.125,0.621,0.000149689256263523,"12","Srsf4"
5.40133503722984e-09,0.326595210834336,0.079,0.559,0.000174382101676965,"12","Mrps16"
6.41203769400972e-09,0.28928355136348,0.088,0.588,0.000207012636951104,"12","Pycard"
6.60409556313345e-09,0.205751841054345,0.155,0.7,0.000213213225255764,"12","Tmed2"
8.44585588341209e-09,0.388553501655003,0.119,0.603,0.000272674457195959,"12","Rtcb"
8.6279877348583e-09,0.14670663582156,0.242,0.814,0.0002785545840199,"12","Gpx4"
9.05589332825184e-09,0.470455980311514,0.22,0.777,0.000292369516102611,"12","Psma3"
1.08299130473107e-08,0.12024459783355,0.078,0.494,0.000349643742732426,"12","Lman1"
1.08299130473107e-08,0.71934273720818,0.114,0.526,0.000349643742732426,"12","Ddost"
1.13875087153114e-08,0.72502156829506,0.172,0.658,0.000367645718873829,"12","Sf1"
1.20163640783977e-08,0.465352122512642,0.112,0.61,0.00038794831427107,"12","Dynlrb1"
1.32904718910918e-08,0.47462816733568,0.071,0.481,0.000429082885003898,"12","Mrps18c"
1.45741727530336e-08,0.224168390126286,0.163,0.717,0.00047052716733169,"12","Psmb9"
1.49626681636315e-08,0.160134510955865,0.078,0.517,0.000483069741662843,"12","Rwdd1"
1.93479892862287e-08,0.329275777550304,0.137,0.68,0.000624649834105893,"12","Cdc37"
2.26107209476867e-08,0.19240486652604,0.085,0.552,0.000729987125796066,"12","BC031181"
2.77411010030835e-08,0.761838620699832,0.17,0.665,0.000895621445884549,"12","Thoc7"
3.02310385573323e-08,0.174544338636687,0.152,0.738,0.000976009079823474,"12","Dad1"
3.02310385573323e-08,0.200005416232155,0.164,0.711,0.000976009079823474,"12","Yy1"
3.04670037620344e-08,0.327969259158852,0.179,0.744,0.00098362721645728,"12","Srp14"
3.05851357786987e-08,0.259173172907603,0.099,0.561,0.000987441108615287,"12","Yme1l1"
3.30000983744729e-08,0.294297012233797,0.169,0.726,0.00106540817601986,"12","Arf1"
3.43765866262904e-08,0.676602144021036,0.064,0.35,0.00110984809922978,"12","Scaf1"
3.97785392184486e-08,0.36234945884371,0.105,0.617,0.00128425013866761,"12","Mrpl34"
4.35923350577902e-08,0.782917579972736,0.134,0.62,0.00140737853734076,"12","Psmd7"
4.35923350577902e-08,0.553481253741604,0.111,0.558,0.00140737853734076,"12","Snrpc"
5.36648232328364e-08,0.128755999309776,0.088,0.585,0.00173256881807212,"12","Erh"
5.62571643053998e-08,0.102123477669324,0.094,0.582,0.00181626254959983,"12","Sin3b"
6.92393034804229e-08,0.335581657516051,0.158,0.681,0.00223539091286545,"12","Ndufb7"
7.77888271636172e-08,0.682296533155793,0.12,0.558,0.00251141228497738,"12","Sod2"
7.77888271636172e-08,0.37248493816338,0.049,0.377,0.00251141228497738,"12","Rab4b"
8.18058444545565e-08,0.582995333025731,0.188,0.721,0.00264110168821536,"12","Pnn"
8.82994606709577e-08,0.613372626279129,0.167,0.613,0.00285074808776187,"12","Cox17"
9.02757369043981e-08,0.224088146810203,0.105,0.621,0.00291455216595849,"12","Spint2"
9.66260408421452e-08,0.479871916508208,0.167,0.677,0.00311957172858866,"12","Rdx"
9.66260408421452e-08,0.22355022973169,0.093,0.565,0.00311957172858866,"12","Cuedc2"
1.17328361063216e-07,0.134593292622259,0.099,0.58,0.00378794613692594,"12","Tmco1"
1.19503004463105e-07,0.381017040035078,0.119,0.568,0.00385815449909136,"12","Ahcyl1"
1.1999775150434e-07,0.247955826567473,0.181,0.711,0.00387412740731761,"12","St13"
1.23294494170645e-07,0.36605373615,0.185,0.712,0.00398056274429928,"12","Ndufb1-ps"
1.28770992558775e-07,0.127527672407459,0.228,0.792,0.00415737149476004,"12","Pds5a"
1.40173364622965e-07,0.22986293199141,0.193,0.776,0.00452549707685243,"12","Ppib"
1.40301243352398e-07,0.385814441324077,0.099,0.523,0.00452962564163218,"12","Ptp4a3"
1.47290469695081e-07,0.73008088558167,0.105,0.506,0.00475527281410569,"12","Pum3"
